query,actual,prediction,score,model,method,correct
"True Colors ( feat . Nicki Minaj ) Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 19-Aug-14 Wiz Khalifa nan nan nan nan 4:15 nan","True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 nan nan nan $ 1.29 nan 4:15 nan","True Colors ( feat . Nicki Minaj ) [ Explicit ] Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 Wiz Khalifa nan nan $ 1.29 nan 4:15 nan",0.982900083065033,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10 nan Turn Around ( 5,4,3,2,1 ) - Deluxe Single Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance nan ‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 3:35 nan","Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan nan nan nan nan nan November 26 , 2010","Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan nan nan nan nan nan November 26 , 2010",0.8717575669288635,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Gone The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. nan nan nan nan nan 8:07 13-Nov-12","Gone ( Album Version ( Edited ) ) [ Clean ] ( C ) 2013 XO & co. , Inc. 8:07 September 18 , 2015 The Weeknd Trilogy ( Edited Version ) [ Clean ] R&B $ 1.29 nan nan nan","Gone ( Album Version ( Edited ) ) [ Clean ] ( C ) 2013 XO & co. , Inc. 8:07 September 18 , 2015 The Weeknd Trilogy ( Edited Version ) [ Clean ] R&B $ 1.29 nan nan nan",0.7952783107757568,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"I Ai n't Livin ' Long Like This Take It to the Bank - EP 2014 Sony Music Entertainment Chris Janson nan Country , Music $ 1.29 nan 4:13 24-Feb-14","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan",0.8626896142959595,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"I Ca n't Go There ( Acoustic Version ) $ 0.99 2002 BMG 3:45 Kenny Chesney No Shoes , No Shirt , No Problems Country , Music , Contemporary Country , Urban Cowboy nan nan nan 2-Apr-02","I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002 nan nan nan $ 0.99 Underground Avenue nan nan","I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002 nan nan nan $ 0.99 Underground Avenue nan nan",0.9094748497009277,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Who I Am With You Chris Young Country , Music , Urban Cowboy , Contemporary Country ‰ ãÑ 2013 Sony Music Entertainment 3:13 nan A.M. nan $ 1.29 nan nan 16-Sep-13","Who I Am With You Country September 16 , 2013 Chris Young A.M. nan $ 1.29 ( C ) 2010 Hollywood Records , Inc. 3:11 nan","Who I Am With You Country September 16 , 2013 Chris Young A.M. nan $ 1.29 ( C ) 2010 Hollywood Records , Inc. 3:11 nan",0.8885675668716431,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Doin ' My Thing Doin ' My Thing Country , Music , Contemporary Country ‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 2-Oct-09 Luke Bryan nan nan $ 1.29 nan 3:09 nan","Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09 nan nan nan nan ( C ) 2009 Capitol Records Nashville nan October 2 , 2009","Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09 nan nan nan nan ( C ) 2009 Capitol Records Nashville nan October 2 , 2009",0.8260348439216614,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions nan Fetty Wap ( Deluxe ) nan Album Only nan 5:11 nan","Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015 Fetty Wap nan Rap & Hip-Hop nan nan nan nan","Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015 Fetty Wap nan Rap & Hip-Hop nan nan nan nan",0.9292892217636108,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Goner twenty one pilots nan Blurryface Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 15-May-15","Goner twenty one pilots Alternative Rock $ 1.29 3:56 nan Blurryface nan nan 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company nan May 15 , 2015","Goner twenty one pilots 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 nan Blurryface Alternative Rock $ 1.29 nan nan May 15 , 2015",0.9542266130447388,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Sunburn ( Bonus Track ) #NAME ? Ed Sheeran nan Singer/Songwriter , Music $ 1.29 2011 Warner Music UK Limited 4:35 9-Sep-11","Sunburn ( Deluxe Edition ) Ed Sheeran #NAME ? Pop 4:35 September 9 , 2011 nan nan nan $ 1.29 Doll records nan nan","Sunburn ( Deluxe Edition ) Ed Sheeran #NAME ? Pop 4:35 September 9 , 2011 nan nan nan $ 1.29 Doll records nan nan",0.8702691793441772,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"I Do n't Believe You ( Main Version ) $ 1.29 ‰ ãÑ LaFace Recording LLC 4:36 28-Oct-08 P!NK Funhouse Pop , Music , R&B / Soul , Dance , Pop/Rock nan nan nan nan","I Do n't Believe You P!nk Funhouse ( Explicit ) R&B , Pop ( c ) 2006 Roadshow 4:36 October 28 , 2008 nan nan nan $ 1.29 nan nan nan","I Do n't Believe You Pop $ 1.29 November 16 , 2010 P!nk Greatest Hits ... So Far !!! [ Explicit ] nan nan ( C ) 2014 La industria Inc 4:37 nan",0.7275465130805969,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass $ 1.29 3:55 22-Jul-08 nan nan nan nan ‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc. nan nan","We Run $ 1.29 Sugarland Love On The Inside Country nan ( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc. 3:56 July 29 , 2008","We Run $ 1.29 Sugarland Love On The Inside Country nan ( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc. 3:56 July 29 , 2008",0.8607532978057861,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Truce twenty one pilots nan Vessel Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . 2:22 4-Jan-13","Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbia Pictures Industries , Inc. January 4 , 2013 nan Vessel nan $ 1.29 nan 2:22 nan","Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbia Pictures Industries , Inc. January 4 , 2013 nan Vessel nan $ 1.29 nan 2:22 nan",0.8497008085250854,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson 4:16 2008 nan Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 2008 Blue Chair Records , LLC nan nan","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008",0.9402263760566711,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Through the Ghost $ 1.29 4:01 23-Mar-12 Shinedown Amaryllis Rock , Music , Alternative , Grunge , Hard Rock , Metal nan 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan","Through The Ghost Amaryllis $ 1.29 Krankbrother March 23 , 2012 Shinedown nan Rock nan nan 4:01 nan","Through the Ghost The Studio Album Collection Shinedown nan Rock $ 1.29 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:01 November 8 , 2013",0.8553686738014221,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Electro Man I Created Disco Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited Calvin Harris nan nan nan nan 4:58 11-Jun-07","Electro Man Calvin Harris I Created Disco Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd 4:56 February 22 , 2012","I Created Disco Calvin Harris I Created Disco Dance & Electronic , Pop , House 4:07 nan nan nan $ 0.99 2002 Defected Records Ltd nan February 22 , 2012",0.7482947111129761,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Afire Love Ed Sheeran 5:14 20-Jun-14 nan x Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company nan nan","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014",0.8392593860626221,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"I 've Got All This Ringing In My Ears and None On My Fingers Fall Out Boy Infinity On High $ 0.99 2007 The Island Def Jam Music Group 4:06 6-Feb-07 nan nan Alternative , Music , Rock , Adult Alternative , Punk nan nan nan nan","I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007 nan nan nan nan ( C ) 2007 The Island Def Jam Music Group 4:06 nan","I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007 nan nan nan nan ( C ) 2007 The Island Def Jam Music Group 4:06 nan",0.9502370357513428,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Shining X Ambassadors Alternative , Music , Rock , Adult Alternative , Electronic $ 1.29 2015 KIDinaKORNER/Interscope Records 3:40 10-Aug-15 nan The Reason - EP nan nan nan nan nan","Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 3:37 nan The Reason EP nan nan nan nan August 10 , 2015","Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 3:37 nan The Reason EP nan nan nan nan August 10 , 2015",0.9191982746124268,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Fly Solo 28-Mar-11 Wiz Khalifa Rolling Papers ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan","Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop nan nan 3:20 March 28 , 2011","Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop nan nan 3:20 March 28 , 2011",0.9109461307525635,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Take You Believe $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 19-Jun-12 Justin Bieber nan Pop , Music , Dance , Vocal , Teen Pop , Rock nan nan 3:40 nan","Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:40 June 19 , 2012 Justin Bieber Believe nan nan nan nan nan","Believe Justin Bieber Believe $ 1.29 ( C ) 2012 The Island Def Jam Music Group nan nan Pop nan nan 3:42 June 19 , 2012",0.8885055780410767,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Uptown Special Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited 13-Jan-15 Mark Ronson nan Pop , Music , R&B / Soul , Funk , Soul $ 1.29 nan 2:16 nan","Crack In the Pearl , Pt . II Uptown Special [ Clean ] $ 1.29 January 13 , 2015 Mark Ronson nan Pop nan 2015 Real Sounds 2:16 nan","Crack In the Pearl , Pt . II Mark Ronson $ 1.29 nan Uptown Special [ Explicit ] Pop nan 2015 Real Sounds 2:16 January 12 , 2015",0.8014298677444458,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29 nan Slow Down ( Remixes ) Dance , Music , Reggae , Rock , Electronic nan 2013 Hollywood Records , Inc. 5:21 20-Aug-13","Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013 nan Slow Down Remixes nan nan nan nan nan","Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013 nan Slow Down Remixes nan nan nan nan nan",0.922742486000061,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Son of Sam ( Bonus Track ) Shinedown Rock , Music , Metal , Alternative , Grunge , Hard Rock 3:37 23-Jun-08 nan The Sound of Madness ( Deluxe Version ) nan Album Only 2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States nan nan","Son Of Sam ( Bonus Track ) The Sound Of Madness [ Explicit ] [ Deluxe ] Rock $ 0.99 2005 Z Records 3:37 June 24 , 2008 Shinedown nan nan nan nan nan nan","Son Of Sam ( Bonus Track ) The Sound Of Madness [ Explicit ] [ Deluxe ] Rock $ 0.99 2005 Z Records 3:37 June 24 , 2008 Shinedown nan nan nan nan nan nan",0.9063334465026855,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"It Girl Jason Derulo $ 1.99 3:13 nan Future History ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance nan 2011 Warner Bros. . Records Inc. nan 16-Sep-11","It Girl Jason Derulo Pop ( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011 nan Future History ( Deluxe Version ) nan $ 1.29 nan nan nan","It Girl Jason Derulo Pop ( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011 nan Future History ( Deluxe Version ) nan $ 1.29 nan nan nan",0.8424604535102844,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Credit Meghan Trainor Pop , Music , Rock , Pop/Rock , Dance , Teen Pop 2014 , 2015 Epic Records , a division of Sony Music Entertainment 9-Jan-15 nan Title ( Deluxe ) nan $ 1.29 nan 2:51 nan","Credit Title ( Deluxe ) Pop 2011 What A Music Ltd , licence exclusive Parlophone Music France 2:51 Meghan Trainor nan nan $ 1.29 nan nan January 9 , 2015","Credit Meghan Trainor Pop $ 1.29 nan Title ( Deluxe ) nan nan 2011 What A Music Ltd , licence exclusive Parlophone Music France 2:51 January 9 , 2015",0.8573483228683472,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"I Ai n't Livin ' Long Like This Take It to the Bank - EP $ 1.29 2014 Sony Music Entertainment 4:13 Chris Janson nan Country , Music nan nan nan 24-Feb-14","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan",0.8638513088226318,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Skrillex Orchestral Suite By Varien ( Bonus Track ) Bangarang Dance , Music , Electronic 2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States . 6:54 27-Dec-11 Skrillex nan nan $ 1.29 nan nan nan","Skrillex Orchestral Suite By Varien ( Bonus Track ) Dance & Electronic , Dubstep Elektroshok Records Skrillex Bangarang EP [ Explicit ] nan $ 1.29 nan 6:54 December 27 , 2011","Skrillex Orchestral Suite By Varien ( Bonus Track ) Skrillex Dance & Electronic , Dubstep Elektroshok Records December 27 , 2011 nan Bangarang EP [ Explicit ] nan $ 1.29 nan 6:54 nan",0.9286656379699707,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam Hits 4:46 9-Sep-14 Nicky Jam nan Latin Urban , Music , Latino $ 0.99 2014 La Industria Inc. . Licencia a Codiscos S.A.S. nan nan","Piensas en MÌ _ ( Remix ) International , Latin Music $ 0.99 Nicky Jam Nicky Jam Hits nan nan ( C ) 2014 Codiscos S.A.S. 4:46 September 9 , 2014","Piensas en MÌ _ ( Remix ) Nicky Jam Nicky Jam Hits ( C ) 2014 Codiscos S.A.S. nan nan International , Latin Music $ 0.99 nan 4:46 September 9 , 2014",0.9315256476402283,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Speakers Sam Hunt Montevallo $ 1.29 2014 MCA Nashville , a Division of UMG Recordings , Inc. nan nan Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock nan nan 3:46 27-Oct-14","Speakers Sam Hunt Montevallo Country $ 1.29 3:48 nan nan nan nan ( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc. nan October 27 , 2014","Speakers Sam Hunt Montevallo Country $ 1.29 3:48 nan nan nan nan ( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc. nan October 27 , 2014",0.9436589479446411,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Cameras Wiz Khalifa Rolling Papers 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29 nan nan Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap $ 1.29 nan nan 28-Mar-11","Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan nan nan nan 4:29 March 28 , 2011","Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan nan nan nan 4:29 March 28 , 2011",0.9384633302688599,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"6PM In New York If You 're Reading This It 's Too Late 13-Feb-15 Drake nan Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B $ 1.29 2015 Cash Money Records Inc. 4:43 nan","6PM In New York [ Explicit ] $ 1.29 February 13 , 2015 Drake If You 're Reading This It 's Too Late [ Explicit ] Rap & Hip-Hop nan ( C ) 2015 Cash Money Records Inc. 4:43 nan","6PM In New York [ Explicit ] $ 1.29 February 13 , 2015 Drake If You 're Reading This It 's Too Late [ Explicit ] Rap & Hip-Hop nan ( C ) 2015 Cash Money Records Inc. 4:43 nan",0.9365488886833191,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Chevy Van Caldwell County - EP Country , Music , Contemporary Country 2:48 Eric Church nan nan $ 1.29 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 nan 14-Jan-11","Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011 Eric Church nan Country $ 1.29 nan 2:48 nan","Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011 Eric Church nan Country $ 1.29 nan 2:48 nan",0.8421216011047363,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Space Bound Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap $ 1.29 4:38 21-Jun-10 Eminem Recovery ( Deluxe Edition ) nan nan ‰ ãÑ 2010 Aftermath Records nan nan","Space Bound [ Explicit ] Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] Gangsta & Hardcore , Rap & Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010 Eminem nan nan nan nan 4:39 nan","Space Bound [ Explicit ] Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] Gangsta & Hardcore , Rap & Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010 Eminem nan nan nan nan 4:39 nan",0.8582579493522644,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 Wiz Khalifa nan Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock nan nan nan 19-Aug-14","We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop nan nan 3:45 August 19 , 2014","We Dem Boyz [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:44 nan nan nan $ 1.29 nan nan August 19 , 2014",0.9443526864051819,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"G.U.Y. Pop , Music , Dance , Rock $ 1.29 ‰ ãÑ 2013 Interscope Records 3:52 11-Nov-13 Lady Gaga ARTPOP nan nan nan nan nan","G.U.Y. [ Clean ] $ 1.29 Lady Gaga Artpop [ Clean ] Pop nan ( C ) 2013 Interscope Records 3:52 November 11 , 2013","Artpop Lady Gaga Artpop [ Clean ] November 11 , 2013 nan nan Pop $ 1.29 ( C ) 2013 Interscope Records 4:07 nan",0.8860125541687012,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Tackle Box Luke Bryan nan I 'll Stay Me Country , Music , Contemporary Country , Pop $ 1.29 2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 4:02 14-Aug-07","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash nan nan nan $ 1.29 nan 4:02 August 14 , 2007","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash nan nan nan $ 1.29 nan 4:02 August 14 , 2007",0.960659921169281,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"X2CU Jason Derulo Everything Is 4 Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B $ 1.29 2015 Warner Bros. . Records Inc. 5:13 nan nan nan nan nan nan 29-May-15","X2CU Jason Derulo Pop 2011 Because Music nan Everything Is 4 [ Clean ] nan $ 1.29 nan 5:14 June 1 , 2015","X2CU Jason Derulo Everything Is 4 [ Explicit ] Pop $ 1.29 nan nan nan nan 2011 Because Music 5:14 May 26 , 2015",0.8473767042160034,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"I Thought You Knew Country , Music , Honky Tonk , Contemporary Country $ 1.29 1999 Capitol Records Nashville 19-Oct-99 Keith Urban Keith Urban nan nan nan 3:51 nan","I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999 Keith Urban Keith Urban nan $ 1.29 nan nan nan","I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999 Keith Urban Keith Urban nan $ 1.29 nan nan nan",0.9310391545295715,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Love Song Try This Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance 2003 Arista Records , Inc. 10-Nov-03 P!NK nan nan $ 0.99 nan 2:28 nan","Love Song Pop $ 0.99 CWM records November 11 , 2003 P!nk Try This [ Explicit ] nan nan nan 2:27 nan","Love Song Pop $ 0.99 CWM records November 11 , 2003 P!nk Try This [ Explicit ] nan nan nan 2:27 nan",0.8502784967422485,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03 nan nan Hip-Hop/Rap , Music nan nan nan 17-Apr-09","Extra Extra Credit [ Explicit ] Rap & Hip-Hop April 17 , 2009 Wiz Khalifa Flight School [ Explicit ] nan $ 0.99 2013 Mad Decent 4:03 nan","Extra Extra Credit [ Explicit ] Flight School [ Explicit ] 2013 Mad Decent Wiz Khalifa nan Rap & Hip-Hop $ 0.99 nan 4:03 April 17 , 2009",0.8014729022979736,sentence-transformers/all-MiniLM-L6-v2,cosine,0
